"X","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time","time_minutes","quantifier_num","chose_higher","higher","lower","id_int","pred_barker","pred_barker_chosen","pred_barker_not_chosen","pred_distance","pred_distance_chosen","pred_distance_not_chosen","pred_closer","pred_closer_chosen","pred_closer_not_chosen","mode_barker","mode_distance","mode_closer","a_barker","a_distance","a_closer","b_barker","b_distance","b_closer"
91,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877868939,41,2896,345,356,"Many",1,"English",NA,8,6,757997,12.6332833333333,6,0,356,345,1,0.463,0.537,0.463,0.467,0.533,0.467,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
92,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877872643,42,3699,345,334,"Many",1,"English",NA,8,6,757997,12.6332833333333,6,1,345,334,1,0.537,0.537,0.463,0.533,0.533,0.467,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
93,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877878312,43,5663,352,345,"Many",1,"English",NA,8,6,757997,12.6332833333333,6,1,352,345,1,0.523,0.523,0.477,0.521,0.521,0.479,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
94,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877882764,44,4444,352,337,"Many",1,"English",NA,8,6,757997,12.6332833333333,6,1,352,337,1,0.55,0.55,0.45,0.545,0.545,0.455,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
95,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877887145,45,4375,352,352,"Many",0,"English",NA,8,6,757997,12.6332833333333,6,0,352,352,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
96,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877889657,46,2507,356,352,"Many",0,"English",NA,8,6,757997,12.6332833333333,6,1,356,352,1,0.513,0.513,0.487,0.512,0.512,0.488,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
97,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877892689,47,3027,356,157,"Many",1,"English",NA,8,6,757997,12.6332833333333,6,1,356,157,1,0.882,0.882,0.118,0.917,0.917,0.083,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
98,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877895105,48,2410,356,340,"Many",1,"English",NA,8,6,757997,12.6332833333333,6,1,356,340,1,0.554,0.554,0.446,0.548,0.548,0.452,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
99,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877897891,49,2780,356,7,"Many",1,"English",NA,8,6,757997,12.6332833333333,6,1,356,7,1,0.883,0.883,0.117,0.985,0.985,0.015,0.714,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
100,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877901246,50,3349,356,358,"Many",1,"English",NA,8,6,757997,12.6332833333333,6,0,358,356,1,0.493,0.507,0.493,0.494,0.506,0.494,0.286,0.714,0.286,432,432,432,12.146,50.594,50.283,0.69,0.503,0.505
111,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877950656,11,3464,28,46,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,46,28,1,0.5,0.5,0.5,0.554,0.446,0.554,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
112,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877954390,12,3725,28,40,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,40,28,1,0.5,0.5,0.5,0.536,0.464,0.536,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
113,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877957609,13,3212,28,40,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,40,28,1,0.5,0.5,0.5,0.536,0.464,0.536,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
114,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877960349,14,2731,28,376,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,376,28,1,0.498,0.502,0.498,0.985,0.015,0.985,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
115,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877963297,15,2942,28,45,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,45,28,1,0.5,0.5,0.5,0.551,0.449,0.551,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
116,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877966589,16,3287,13,28,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,28,13,1,0.5,0.5,0.5,0.545,0.455,0.545,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
117,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877969290,17,2694,13,168,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,168,13,1,0.14,0.86,0.14,0.867,0.133,0.867,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
118,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877974486,18,5191,13,25,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,25,13,1,0.5,0.5,0.5,0.536,0.464,0.536,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
119,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877977304,19,2812,13,24,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,24,13,1,0.5,0.5,0.5,0.533,0.467,0.533,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
120,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877980921,20,3611,13,50,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,50,13,1,0.5,0.5,0.5,0.61,0.39,0.61,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
121,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877983514,21,2587,13,348,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,348,13,1,0.363,0.637,0.363,0.983,0.017,0.983,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
122,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877986632,22,3112,13,179,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,179,13,1,0.112,0.888,0.112,0.881,0.119,0.881,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
123,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877990000,23,3364,13,32,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,32,13,1,0.5,0.5,0.5,0.557,0.443,0.557,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
124,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877994162,24,4157,6,13,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,13,6,1,0.5,0.5,0.5,0.521,0.479,0.521,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
125,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474877998184,25,4017,12,6,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,1,12,6,1,0.5,0.5,0.5,0.482,0.482,0.518,0.286,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
126,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878001536,26,3347,12,283,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,283,12,1,0.08,0.92,0.08,0.963,0.037,0.963,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
127,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878004098,27,2558,12,91,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,91,12,1,0.498,0.502,0.498,0.722,0.278,0.722,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
128,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878007306,28,3204,12,138,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,138,12,1,0.287,0.713,0.287,0.821,0.179,0.821,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
129,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878009836,29,2520,12,387,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,387,12,1,0.5,0.5,0.5,0.989,0.011,0.989,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
130,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878012736,30,2893,12,17,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,17,12,1,0.5,0.5,0.5,0.515,0.485,0.515,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
131,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878016845,31,4103,12,17,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,17,12,1,0.5,0.5,0.5,0.515,0.485,0.515,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
132,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878019905,32,3054,12,432,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,432,12,1,0.5,0.5,0.5,0.994,0.00600000000000001,0.994,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
133,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878023103,33,3192,12,18,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,18,12,1,0.5,0.5,0.5,0.518,0.482,0.518,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
134,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878026011,34,2903,12,345,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,345,12,1,0.335,0.665,0.335,0.982,0.018,0.982,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
135,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878029095,35,3078,12,124,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,124,12,1,0.393,0.607,0.393,0.794,0.206,0.794,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
136,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878031595,36,2496,12,12,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,12,12,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
137,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878035225,37,3625,174,12,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,1,174,12,1,0.876,0.876,0.124,0.124,0.124,0.876,0.286,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
138,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878039389,38,4159,177,174,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,1,177,174,1,0.517,0.517,0.483,0.491,0.491,0.509,0.286,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
139,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878042102,39,2707,177,379,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,379,177,1,0.883,0.117,0.883,0.92,0.08,0.92,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
140,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878046724,40,4617,177,178,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,178,177,1,0.495,0.505,0.495,0.503,0.497,0.503,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
141,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878049845,41,3116,177,417,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,417,177,1,0.883,0.117,0.883,0.948,0.052,0.948,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
142,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878053510,42,3662,42,177,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,177,42,1,0.117,0.883,0.117,0.836,0.164,0.836,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
143,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878056403,43,2888,42,56,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,56,42,1,0.5,0.5,0.5,0.542,0.458,0.542,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
144,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878059302,44,2894,42,190,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,190,42,1,0.093,0.907,0.093,0.856,0.144,0.856,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
145,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878061306,45,2001,42,396,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,396,42,1,0.5,0.5,0.5,0.986,0.014,0.986,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
146,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878064504,46,3192,42,44,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,44,42,1,0.5,0.5,0.5,0.506,0.494,0.506,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
147,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878067591,47,3084,42,38,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,1,42,38,1,0.5,0.5,0.5,0.488,0.488,0.512,0.286,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
148,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878069934,48,2339,42,74,"Few",1,"English",NA,8,6,757997,12.6332833333333,3,0,74,42,1,0.5,0.5,0.5,0.595,0.405,0.595,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
149,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878073322,49,3384,42,98,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,98,42,1,0.495,0.505,0.495,0.663,0.337,0.663,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
150,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878076375,50,3050,40,42,"Few",0,"English",NA,8,6,757997,12.6332833333333,3,0,42,40,1,0.5,0.5,0.5,0.506,0.494,0.506,0.714,0.286,0.714,221,0,0,25.144,1.046,0.786,20.065,57.763,55.065
161,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878113428,11,3394,400,410,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,0,410,400,1,0.456,0.544,0.456,0.47,0.53,0.47,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
162,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878117450,12,4020,390,400,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,0,400,390,1,0.46,0.54,0.46,0.47,0.53,0.47,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
163,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878120450,13,2995,390,244,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,390,244,1,0.885,0.885,0.115,0.854,0.854,0.146,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
164,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878123640,14,3185,390,79,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,390,79,1,0.912,0.912,0.088,0.977,0.977,0.023,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
165,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878127895,15,4251,383,390,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,0,390,383,1,0.473,0.527,0.473,0.479,0.521,0.479,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
166,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878130930,16,3031,391,383,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,391,383,1,0.53,0.53,0.47,0.524,0.524,0.476,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
167,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878135960,17,5025,391,372,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,391,372,1,0.571,0.571,0.429,0.557,0.557,0.443,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
168,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878139762,18,3797,391,106,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,391,106,1,0.913,0.913,0.087,0.969,0.969,0.031,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
169,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878143821,19,4054,373,391,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,0,391,373,1,0.433,0.567,0.433,0.446,0.554,0.446,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
170,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878148617,20,4788,382,373,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,382,373,1,0.533,0.533,0.467,0.527,0.527,0.473,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
171,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878152131,21,3506,382,384,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,0,384,382,1,0.493,0.507,0.493,0.494,0.506,0.494,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
172,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878155986,22,3846,382,356,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,382,356,1,0.594,0.594,0.406,0.578,0.578,0.422,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
173,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878159408,23,3414,382,85,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,382,85,1,0.902,0.902,0.098,0.973,0.973,0.027,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
174,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878162976,24,3560,369,382,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,0,382,369,1,0.452,0.548,0.452,0.461,0.539,0.461,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
175,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878166330,25,3348,369,329,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,369,329,1,0.64,0.64,0.36,0.618,0.618,0.382,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
176,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878170246,26,3910,369,374,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,0,374,369,1,0.482,0.518,0.482,0.485,0.515,0.485,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
177,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878173600,27,3348,369,241,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,369,241,1,0.853,0.853,0.147,0.824,0.824,0.176,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
178,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878177332,28,3726,369,164,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,369,164,1,0.883,0.883,0.117,0.922,0.922,0.078,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
179,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878180092,29,2756,369,53,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,369,53,1,0.883,0.883,0.117,0.978,0.978,0.022,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
180,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878183965,30,3867,369,361,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,369,361,1,0.529,0.529,0.471,0.524,0.524,0.476,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
181,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878187142,31,3171,369,223,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,369,223,1,0.869,0.869,0.131,0.854,0.854,0.146,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
182,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878191953,32,4807,354,369,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,0,369,354,1,0.446,0.554,0.446,0.455,0.545,0.455,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
183,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878195292,33,3332,354,160,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,354,160,1,0.859,0.859,0.141,0.912,0.912,0.088,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
184,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878198519,34,3222,354,65,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,354,65,1,0.859,0.859,0.141,0.97,0.97,0.03,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
185,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878203689,35,5165,354,116,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,354,116,1,0.859,0.859,0.141,0.946,0.946,0.054,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
186,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878207201,36,3508,354,344,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,354,344,1,0.536,0.536,0.464,0.53,0.53,0.47,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
187,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878210881,37,3672,335,354,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,0,354,335,1,0.432,0.568,0.432,0.443,0.557,0.443,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
188,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878214532,38,3641,335,97,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,335,97,1,0.823,0.823,0.177,0.946,0.946,0.054,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
189,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878217699,39,3159,335,276,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,335,276,1,0.701,0.701,0.299,0.671,0.671,0.329,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
190,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878223385,40,5678,335,336,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,0,336,335,1,0.496,0.504,0.496,0.497,0.503,0.497,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
191,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878226783,41,3392,335,339,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,0,339,335,1,0.486,0.514,0.486,0.488,0.512,0.488,0.286,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
192,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878230847,42,4057,345,335,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,345,335,1,0.536,0.536,0.464,0.53,0.53,0.47,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
193,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878233821,43,2966,390,345,"Most",1,"English",NA,8,6,757997,12.6332833333333,7,1,390,345,1,0.659,0.659,0.341,0.633,0.633,0.367,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
194,"A16KDMZ7CEDHNV:3PZDLQMM0UTXTC601395HUSQFGE2C4",1474878237301,44,3476,390,373,"Most",0,"English",NA,8,6,757997,12.6332833333333,7,1,390,373,1,0.563,0.563,0.437,0.551,0.551,0.449,0.714,0.714,0.286,432,432,432,12.279,51.207,50.666,0.496,0.498,0.496
