"X","id","itemTime","trial","RT","number_chosen","number_not_chosen","quantifier","clicked_left","language","comments","engagement","difficulty","time","id_int","time_minutes","quantifier_num","chose_higher","higher","lower"
182,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511027159,32,171,64,68,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,68,64
183,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511027349,33,189,44,64,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,64,44
184,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511027521,34,171,54,44,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,54,44
185,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511027725,35,203,34,54,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,54,34
186,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511028043,36,317,167,34,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,167,34
187,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511028175,37,131,269,167,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,269,167
188,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511028314,38,138,355,269,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,355,269
189,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511028479,39,164,46,355,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,355,46
190,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511028615,40,135,46,92,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,92,46
191,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511028753,41,137,46,340,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,340,46
192,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511028944,42,190,256,46,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,256,46
193,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511029079,43,134,280,256,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,280,256
194,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511029255,44,175,280,282,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,282,280
195,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511029449,45,193,280,301,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,301,280
196,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511029665,46,215,261,280,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,280,261
197,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511029857,47,191,284,261,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,284,261
198,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511030060,48,201,79,284,"About half",1,"english",NA,3,0,162666,46,2.7111,1,0,284,79
199,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511030267,49,206,429,79,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,429,79
200,"A03846191RWU57N8DCK72:3X87C8JFV7JUSCXH00P6SHUCLALQSJ",1484511030429,50,161,429,350,"About half",1,"english",NA,3,0,162666,46,2.7111,1,1,429,350
211,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511296321,11,2668,12,147,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,147,12
212,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511300663,12,4341,12,423,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,423,12
213,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511303584,13,2914,12,420,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,420,12
214,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511307184,14,3597,16,12,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,1,16,12
215,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511310053,15,2866,16,33,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,33,16
216,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511314794,16,4741,16,16,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,16,16
217,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511320207,17,5410,16,16,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,16,16
218,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511323851,18,3643,16,37,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,37,16
219,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511328141,19,4285,4,16,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,16,4
220,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511334976,20,6834,4,31,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,31,4
221,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511337920,21,2932,4,238,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,238,4
222,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511340840,22,2914,4,430,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,430,4
223,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511344827,23,3984,4,166,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,166,4
224,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511350556,24,5728,4,66,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,66,4
225,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511353799,25,3234,4,110,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,110,4
226,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511358493,26,4683,4,420,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,420,4
227,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511364144,27,5645,4,225,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,225,4
228,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511367917,28,3763,29,4,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,1,29,4
229,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511373132,29,5212,29,21,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,1,29,21
230,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511377862,30,4719,5,29,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,29,5
231,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511382469,31,4607,5,202,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,202,5
232,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511386353,32,3884,417,5,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,1,417,5
233,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511388221,33,1867,15,417,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,417,15
234,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511391539,34,3311,7,15,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,15,7
235,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511395013,35,3461,7,7,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,7,7
236,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511398933,36,3907,7,424,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,424,7
237,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511401585,37,2652,7,282,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,282,7
238,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511404775,38,3184,7,271,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,271,7
239,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511408860,39,4072,7,36,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,36,7
240,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511411821,40,2944,7,46,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,46,7
241,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511415161,41,3339,7,410,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,410,7
242,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511417552,42,2381,7,241,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,241,7
243,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511420547,43,2981,7,0,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,1,7,0
244,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511423629,44,3079,7,421,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,421,7
245,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511427799,45,4170,6,7,"Few",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,7,6
246,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511429691,46,1876,6,431,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,431,6
247,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511432061,47,2364,6,223,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,223,6
248,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511435489,48,3421,6,18,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,18,6
249,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511440428,49,4937,6,21,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,21,6
250,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511444330,50,3897,6,10,"Few",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,3,0,10,6
261,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511482912,11,3669,371,371,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,0,371,371
262,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511485380,12,2452,401,371,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,401,371
263,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511487350,13,1970,406,401,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,406,401
264,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511489673,14,2311,406,166,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,406,166
265,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511492253,15,2574,406,348,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,406,348
266,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511494029,16,1759,406,399,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,406,399
267,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511496158,17,2117,432,406,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,406
268,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511498250,18,2091,432,404,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,404
269,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511501093,19,2830,432,4,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,4
270,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511503613,20,2514,432,425,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,425
271,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511506797,21,3184,432,26,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,26
272,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511510103,22,3293,432,247,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,247
273,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511512469,23,2360,432,284,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,284
274,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511514756,24,2275,432,16,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,16
275,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511518406,25,3649,432,0,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,0
276,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511521017,26,2598,432,17,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,17
277,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511524953,27,3934,432,214,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,214
278,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511529067,28,4110,432,30,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,30
279,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511533377,29,4308,432,96,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,96
280,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511537286,30,3907,432,412,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,412
281,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511539474,31,2187,432,258,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,258
282,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511542553,32,3069,432,30,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,30
283,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511545562,33,3006,432,105,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,432,105
284,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511549070,34,3497,430,432,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,0,432,430
285,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511551036,35,1950,430,0,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,0
286,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511553656,36,2620,430,359,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,359
287,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511559030,37,5359,430,430,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,0,430,430
288,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511562223,38,3183,430,406,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,406
289,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511566128,39,3890,430,418,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,418
290,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511568974,40,2836,430,400,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,400
291,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511572833,41,3859,430,371,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,371
292,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511575902,42,3060,430,32,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,32
293,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511581330,43,5424,430,418,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,418
294,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511584103,44,2771,430,405,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,405
295,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511588013,45,3910,430,316,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,316
296,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511590005,46,1985,430,16,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,16
297,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511593296,47,3284,430,199,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,199
298,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511596422,48,3119,430,415,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,415
299,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511598562,49,2139,430,354,"Most",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,354
300,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511601398,50,2833,430,150,"Most",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,7,1,430,150
311,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511640266,11,1997,432,404,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,404
312,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511643333,12,3056,432,29,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,29
313,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511646113,13,2772,432,423,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,423
314,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511648459,14,2330,432,406,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,406
315,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511650470,15,2003,432,255,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,255
316,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511652591,16,2108,432,416,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,416
317,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511654479,17,1888,432,92,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,92
318,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511657989,18,3495,432,421,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,421
319,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511660293,19,2303,432,84,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,84
320,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511663355,20,3051,432,413,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,413
321,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511665895,21,2535,432,0,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,0
322,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511669816,22,3920,432,422,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,422
323,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511673276,23,3450,432,410,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,410
324,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511676026,24,2736,432,421,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,421
325,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511679231,25,3193,432,406,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,406
326,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511681385,26,2141,432,228,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,228
327,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511684395,27,3009,432,20,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,20
328,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511687197,28,2787,432,416,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,416
329,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511689283,29,2085,432,427,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,427
330,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511691563,30,2279,432,415,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,415
331,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511693992,31,2415,432,21,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,21
332,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511696138,32,2146,432,5,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,5
333,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511698392,33,2249,432,244,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,244
334,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511700666,34,2264,432,1,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,1
335,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511704191,35,3513,432,415,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,415
336,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511707567,36,3369,432,1,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,1
337,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511709842,37,2266,432,77,"Many",1,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,77
338,"A10ZOUOZZ3EOAJ:31HQ4X3T3TIJ1FH48VHABVVIB4YLSP",1484511712290,38,2438,432,262,"Many",0,"english","Interesting and enjoyable task!",10,4,725726,47,12.0954333333333,6,1,432,262
